Country,Region,Code,Date,Sex,Age,AgeInt,Cases,Deaths,Tests
Egypt,Urban,DK,2022-03-01,f,80,10,1177,54,28074
Afghanistan,Rural,DK,2022-03-01,f,80,10,7825,341,47138
Brazil,Rural,DK,2022-03-01,f,80,10,10113,460,10911
Canada,Rural,DK,2022-03-01,f,80,10,18960,334,43740
Denmark,Rural,DK,2022-03-01,f,80,10,9748,404,16408
Egypt,Rural,DK,2022-03-01,f,80,10,3125,326,23826
Afghanistan,All,EG,2022-03-01,f,80,10,8288,440,23658
Brazil,All,EG,2022-03-01,f,80,10,11577,468,13808
Canada,All,EG,2022-03-01,f,80,10,2479,201,36685
Denmark,All,EG,2022-03-01,f,80,10,4430,138,3911
Egypt,All,EG,2022-03-01,f,80,10,1848,327,11585
Afghanistan,Urban,EG,2022-03-01,f,80,10,4409,382,35135
Brazil,Urban,EG,2022-03-01,f,80,10,6513,172,31934
Canada,Urban,EG,2022-03-01,f,80,10,15009,256,18570
Denmark,Urban,EG,2022-03-01,f,80,10,1434,400,19636
Egypt,Urban,EG,2022-03-01,f,80,10,5786,203,31914
Afghanistan,Rural,EG,2022-03-01,f,80,10,4204,483,27887
Brazil,Rural,EG,2022-03-01,f,80,10,8063,124,16488
Canada,Rural,EG,2022-03-01,f,80,10,2735,267,18693
Denmark,Rural,EG,2022-03-01,f,80,10,15921,173,10401
Egypt,Rural,EG,2022-03-01,f,80,10,3438,56,2251
Afghanistan,All,AF,2022-04-01,f,80,10,4319,282,17526
Brazil,All,AF,2022-04-01,f,80,10,18413,323,4109
Canada,All,AF,2022-04-01,f,80,10,14533,206,1771
Denmark,All,AF,2022-04-01,f,80,10,15243,139,10813
Egypt,All,AF,2022-04-01,f,80,10,8414,395,41128
Afghanistan,Urban,AF,2022-04-01,f,80,10,12470,318,47118
Brazil,Urban,AF,2022-04-01,f,80,10,18955,264,1655
Canada,Urban,AF,2022-04-01,f,80,10,7280,344,43588
Denmark,Urban,AF,2022-04-01,f,80,10,16203,444,17724
Egypt,Urban,AF,2022-04-01,f,80,10,19254,485,18342
Afghanistan,Rural,AF,2022-04-01,f,80,10,12504,49,3417
Brazil,Rural,AF,2022-04-01,f,80,10,15590,96,20394
Canada,Rural,AF,2022-04-01,f,80,10,4635,255,17186
Denmark,Rural,AF,2022-04-01,f,80,10,16035,392,1076
Egypt,Rural,AF,2022-04-01,f,80,10,19471,388,19547
Afghanistan,All,BR,2022-04-01,f,80,10,17550,170,31627
Brazil,All,BR,2022-04-01,f,80,10,7281,81,25551
Canada,All,BR,2022-04-01,f,80,10,9787,264,7028
Denmark,All,BR,2022-04-01,f,80,10,18930,40,11265
Egypt,All,BR,2022-04-01,f,80,10,1017,374,22943
Afghanistan,Urban,BR,2022-04-01,f,80,10,18487,306,38585
Brazil,Urban,BR,2022-04-01,f,80,10,18784,134,15116
Canada,Urban,BR,2022-04-01,f,80,10,6862,342,28660
Denmark,Urban,BR,2022-04-01,f,80,10,10978,26,30349
Egypt,Urban,BR,2022-04-01,f,80,10,7796,214,19341
Afghanistan,Rural,BR,2022-04-01,f,80,10,14844,239,41723
Brazil,Rural,BR,2022-04-01,f,80,10,576,402,17394
Canada,Rural,BR,2022-04-01,f,80,10,16314,76,3015
Denmark,Rural,BR,2022-04-01,f,80,10,6289,371,37811
Egypt,Rural,BR,2022-04-01,f,80,10,4899,190,21011
Afghanistan,All,CA,2022-04-01,f,80,10,922,477,33416
Brazil,All,CA,2022-04-01,f,80,10,5924,305,36565
Canada,All,CA,2022-04-01,f,80,10,10504,96,4581
Denmark,All,CA,2022-04-01,f,80,10,17698,479,12581
Egypt,All,CA,2022-04-01,f,80,10,4681,301,34012
Afghanistan,Urban,CA,2022-04-01,f,80,10,7207,334,4580
Brazil,Urban,CA,2022-04-01,f,80,10,5673,309,31959
Canada,Urban,CA,2022-04-01,f,80,10,6958,202,7114
Denmark,Urban,CA,2022-04-01,f,80,10,15171,30,39094
Egypt,Urban,CA,2022-04-01,f,80,10,6853,54,5754
Afghanistan,Rural,CA,2022-04-01,f,80,10,14109,19,3070
Brazil,Rural,CA,2022-04-01,f,80,10,14587,254,39134
Canada,Rural,CA,2022-04-01,f,80,10,3286,343,22083
Denmark,Rural,CA,2022-04-01,f,80,10,3932,423,27380
Egypt,Rural,CA,2022-04-01,f,80,10,5193,393,37562
Afghanistan,All,DK,2022-04-01,f,80,10,1518,417,47993
Brazil,All,DK,2022-04-01,f,80,10,13486,144,40058
Canada,All,DK,2022-04-01,f,80,10,11557,112,20165
Denmark,All,DK,2022-04-01,f,80,10,7259,233,22832
Egypt,All,DK,2022-04-01,f,80,10,1513,473,16647
Afghanistan,Urban,DK,2022-04-01,f,80,10,3672,7,28801
Brazil,Urban,DK,2022-04-01,f,80,10,1272,56,49018
Canada,Urban,DK,2022-04-01,f,80,10,16776,42,4251
Denmark,Urban,DK,2022-04-01,f,80,10,9181,378,31493
Egypt,Urban,DK,2022-04-01,f,80,10,1941,406,28096
Afghanistan,Rural,DK,2022-04-01,f,80,10,137,222,44818
Brazil,Rural,DK,2022-04-01,f,80,10,602,460,6256
Canada,Rural,DK,2022-04-01,f,80,10,852,286,6790
Denmark,Rural,DK,2022-04-01,f,80,10,4128,177,14447
Egypt,Rural,DK,2022-04-01,f,80,10,11579,229,32593
Afghanistan,All,EG,2022-04-01,f,80,10,13455,415,43733
Brazil,All,EG,2022-04-01,f,80,10,7065,229,47027
Canada,All,EG,2022-04-01,f,80,10,1205,289,7533
Denmark,All,EG,2022-04-01,f,80,10,17798,411,22818
Egypt,All,EG,2022-04-01,f,80,10,8796,37,21222
Afghanistan,Urban,EG,2022-04-01,f,80,10,19883,295,17260
Brazil,Urban,EG,2022-04-01,f,80,10,8868,491,45551
Canada,Urban,EG,2022-04-01,f,80,10,8119,448,6115
Denmark,Urban,EG,2022-04-01,f,80,10,5388,293,21395
Egypt,Urban,EG,2022-04-01,f,80,10,522,210,48365
Afghanistan,Rural,EG,2022-04-01,f,80,10,15482,235,2359
Brazil,Rural,EG,2022-04-01,f,80,10,16798,341,9310
Canada,Rural,EG,2022-04-01,f,80,10,13155,180,24977
Denmark,Rural,EG,2022-04-01,f,80,10,8652,458,44433
Egypt,Rural,EG,2022-04-01,f,80,10,3607,114,16527
Afghanistan,All,AF,2022-05-01,f,80,10,11480,331,11851
Brazil,All,AF,2022-05-01,f,80,10,16428,38,40488
Canada,All,AF,2022-05-01,f,80,10,6896,427,11437
Denmark,All,AF,2022-05-01,f,80,10,5075,35,32273
Egypt,All,AF,2022-05-01,f,80,10,12907,73,13745
Afghanistan,Urban,AF,2022-05-01,f,80,10,14269,118,155
Brazil,Urban,AF,2022-05-01,f,80,10,9699,194,11418
Canada,Urban,AF,2022-05-01,f,80,10,15618,206,35443
Denmark,Urban,AF,2022-05-01,f,80,10,13482,447,13433
Egypt,Urban,AF,2022-05-01,f,80,10,6360,180,46270
Afghanistan,Rural,AF,2022-05-01,f,80,10,17683,407,39716
Brazil,Rural,AF,2022-05-01,f,80,10,7053,436,37797
Canada,Rural,AF,2022-05-01,f,80,10,19452,12,42257
Denmark,Rural,AF,2022-05-01,f,80,10,2715,266,11545
Egypt,Rural,AF,2022-05-01,f,80,10,12298,199,14597
Afghanistan,All,BR,2022-05-01,f,80,10,17874,53,17697
Brazil,All,BR,2022-05-01,f,80,10,18422,436,49206
Canada,All,BR,2022-05-01,f,80,10,1978,307,6255
Denmark,All,BR,2022-05-01,f,80,10,12238,486,2882
Egypt,All,BR,2022-05-01,f,80,10,11706,281,11036
Afghanistan,Urban,BR,2022-05-01,f,80,10,3661,312,40004
Brazil,Urban,BR,2022-05-01,f,80,10,12939,215,8817
Canada,Urban,BR,2022-05-01,f,80,10,15194,221,23077
Denmark,Urban,BR,2022-05-01,f,80,10,13425,392,48580
Egypt,Urban,BR,2022-05-01,f,80,10,10798,50,34400
Afghanistan,Rural,BR,2022-05-01,f,80,10,7934,278,4698
Brazil,Rural,BR,2022-05-01,f,80,10,12342,297,47639
Canada,Rural,BR,2022-05-01,f,80,10,849,265,48338
Denmark,Rural,BR,2022-05-01,f,80,10,923,342,31142
Egypt,Rural,BR,2022-05-01,f,80,10,1629,354,39923
Afghanistan,All,CA,2022-05-01,f,80,10,11500,498,24061
Brazil,All,CA,2022-05-01,f,80,10,9173,85,44358
Canada,All,CA,2022-05-01,f,80,10,4000,326,1728
Denmark,All,CA,2022-05-01,f,80,10,15683,234,4604
Egypt,All,CA,2022-05-01,f,80,10,1109,426,49552
Afghanistan,Urban,CA,2022-05-01,f,80,10,4187,367,41408
Brazil,Urban,CA,2022-05-01,f,80,10,18163,408,46301
Canada,Urban,CA,2022-05-01,f,80,10,18445,112,44678
Denmark,Urban,CA,2022-05-01,f,80,10,19042,75,34159
Egypt,Urban,CA,2022-05-01,f,80,10,9387,429,42742
Afghanistan,Rural,CA,2022-05-01,f,80,10,78,76,12796
Brazil,Rural,CA,2022-05-01,f,80,10,13418,318,26709
Canada,Rural,CA,2022-05-01,f,80,10,12888,295,8863
Denmark,Rural,CA,2022-05-01,f,80,10,6237,382,36369
Egypt,Rural,CA,2022-05-01,f,80,10,1251,282,16298
Afghanistan,All,DK,2022-05-01,f,80,10,791,200,21829
Brazil,All,DK,2022-05-01,f,80,10,13392,74,45117
Canada,All,DK,2022-05-01,f,80,10,14826,39,27598
Denmark,All,DK,2022-05-01,f,80,10,16637,417,6216
Egypt,All,DK,2022-05-01,f,80,10,13042,489,15561
Afghanistan,Urban,DK,2022-05-01,f,80,10,5125,38,39835
Brazil,Urban,DK,2022-05-01,f,80,10,2735,267,668
Canada,Urban,DK,2022-05-01,f,80,10,6212,12,47149
Denmark,Urban,DK,2022-05-01,f,80,10,2995,423,25607
Egypt,Urban,DK,2022-05-01,f,80,10,8787,378,31215
Afghanistan,Rural,DK,2022-05-01,f,80,10,13903,172,20411
Brazil,Rural,DK,2022-05-01,f,80,10,2414,427,10758
Canada,Rural,DK,2022-05-01,f,80,10,19220,240,26172
Denmark,Rural,DK,2022-05-01,f,80,10,8213,439,19151
Egypt,Rural,DK,2022-05-01,f,80,10,12313,84,6619
Afghanistan,All,EG,2022-05-01,f,80,10,6204,376,27898
Brazil,All,EG,2022-05-01,f,80,10,15113,246,22828
Canada,All,EG,2022-05-01,f,80,10,17774,435,33333
Denmark,All,EG,2022-05-01,f,80,10,18356,166,23004
Egypt,All,EG,2022-05-01,f,80,10,6256,307,43224
Afghanistan,Urban,EG,2022-05-01,f,80,10,9343,281,37352
Brazil,Urban,EG,2022-05-01,f,80,10,6168,68,4313
Canada,Urban,EG,2022-05-01,f,80,10,926,386,25314
Denmark,Urban,EG,2022-05-01,f,80,10,17175,400,13956
Egypt,Urban,EG,2022-05-01,f,80,10,16385,383,27501
Afghanistan,Rural,EG,2022-05-01,f,80,10,10178,97,35276
Brazil,Rural,EG,2022-05-01,f,80,10,7154,121,44662
Canada,Rural,EG,2022-05-01,f,80,10,18223,76,24180
Denmark,Rural,EG,2022-05-01,f,80,10,18268,33,30941
Egypt,Rural,EG,2022-05-01,f,80,10,11367,236,48744
Afghanistan,All,AF,2022-06-01,f,80,10,13811,287,18611
Brazil,All,AF,2022-06-01,f,80,10,18331,222,1752
Canada,All,AF,2022-06-01,f,80,10,3398,203,45977
Denmark,All,AF,2022-06-01,f,80,10,9737,431,743
Egypt,All,AF,2022-06-01,f,80,10,10372,458,4969
Afghanistan,Urban,AF,2022-06-01,f,80,10,12885,415,15545
Brazil,Urban,AF,2022-06-01,f,80,10,9354,105,47242
Canada,Urban,AF,2022-06-01,f,80,10,4047,418,31569
Denmark,Urban,AF,2022-06-01,f,80,10,1976,213,30534
Egypt,Urban,AF,2022-06-01,f,80,10,15193,448,11614
Afghanistan,Rural,AF,2022-06-01,f,80,10,15613,497,33965
Brazil,Rural,AF,2022-06-01,f,80,10,6350,139,6701
Canada,Rural,AF,2022-06-01,f,80,10,9175,432,43023
Denmark,Rural,AF,2022-06-01,f,80,10,16062,37,21631
Egypt,Rural,AF,2022-06-01,f,80,10,526,222,35811
Afghanistan,All,BR,2022-06-01,f,80,10,8273,149,14462
Brazil,All,BR,2022-06-01,f,80,10,6778,172,15758
Canada,All,BR,2022-06-01,f,80,10,3066,42,6512
Denmark,All,BR,2022-06-01,f,80,10,10079,216,36475
Egypt,All,BR,2022-06-01,f,80,10,2593,278,32226
Afghanistan,Urban,BR,2022-06-01,f,80,10,17199,243,1424
Brazil,Urban,BR,2022-06-01,f,80,10,13861,355,27060
Canada,Urban,BR,2022-06-01,f,80,10,6514,308,45926
Denmark,Urban,BR,2022-06-01,f,80,10,16803,426,19706
Egypt,Urban,BR,2022-06-01,f,80,10,18086,16,4641
Afghanistan,Rural,BR,2022-06-01,f,80,10,5441,298,15563
Brazil,Rural,BR,2022-06-01,f,80,10,1168,132,3184
Canada,Rural,BR,2022-06-01,f,80,10,2176,70,45027
Denmark,Rural,BR,2022-06-01,f,80,10,12352,248,9310
Egypt,Rural,BR,2022-06-01,f,80,10,1065,130,45948
Afghanistan,All,CA,2022-06-01,f,80,10,2157,267,36964
Brazil,All,CA,2022-06-01,f,80,10,5918,79,9768
Canada,All,CA,2022-06-01,f,80,10,12792,402,37072
Denmark,All,CA,2022-06-01,f,80,10,4823,100,41660
Egypt,All,CA,2022-06-01,f,80,10,4762,211,23019
Afghanistan,Urban,CA,2022-06-01,f,80,10,6564,298,29372
Brazil,Urban,CA,2022-06-01,f,80,10,18580,315,19668
Canada,Urban,CA,2022-06-01,f,80,10,3530,23,11468
Denmark,Urban,CA,2022-06-01,f,80,10,8610,359,14100
Egypt,Urban,CA,2022-06-01,f,80,10,284,381,49962
Afghanistan,Rural,CA,2022-06-01,f,80,10,12820,178,40734
Brazil,Rural,CA,2022-06-01,f,80,10,5410,184,34396
Canada,Rural,CA,2022-06-01,f,80,10,17490,470,19665
Denmark,Rural,CA,2022-06-01,f,80,10,5145,253,32001
Egypt,Rural,CA,2022-06-01,f,80,10,4285,215,5231
Afghanistan,All,DK,2022-06-01,f,80,10,18973,1,38689
Brazil,All,DK,2022-06-01,f,80,10,13305,196,44114
Canada,All,DK,2022-06-01,f,80,10,3937,40,13019
Denmark,All,DK,2022-06-01,f,80,10,13357,318,42586
Egypt,All,DK,2022-06-01,f,80,10,18767,488,7260
Afghanistan,Urban,DK,2022-06-01,f,80,10,19837,262,28111
Brazil,Urban,DK,2022-06-01,f,80,10,6906,73,44459
Canada,Urban,DK,2022-06-01,f,80,10,14916,455,10136
Denmark,Urban,DK,2022-06-01,f,80,10,11280,328,28411
Egypt,Urban,DK,2022-06-01,f,80,10,10983,138,27962
Afghanistan,Rural,DK,2022-06-01,f,80,10,16405,230,26903
Brazil,Rural,DK,2022-06-01,f,80,10,17355,191,6998
Canada,Rural,DK,2022-06-01,f,80,10,3327,356,10826
Denmark,Rural,DK,2022-06-01,f,80,10,15296,204,25911
Egypt,Rural,DK,2022-06-01,f,80,10,15140,196,47281
Afghanistan,All,EG,2022-06-01,f,80,10,17739,245,35273
Brazil,All,EG,2022-06-01,f,80,10,14741,182,19575
Canada,All,EG,2022-06-01,f,80,10,9619,496,9347
Denmark,All,EG,2022-06-01,f,80,10,11520,420,30404
Egypt,All,EG,2022-06-01,f,80,10,12422,314,24066
Afghanistan,Urban,EG,2022-06-01,f,80,10,6107,136,5634
Brazil,Urban,EG,2022-06-01,f,80,10,14720,65,38144
Canada,Urban,EG,2022-06-01,f,80,10,2030,225,19368
Denmark,Urban,EG,2022-06-01,f,80,10,2548,197,44014
Egypt,Urban,EG,2022-06-01,f,80,10,11899,42,18683
Afghanistan,Rural,EG,2022-06-01,f,80,10,14120,302,43874
Brazil,Rural,EG,2022-06-01,f,80,10,18071,266,37516
Canada,Rural,EG,2022-06-01,f,80,10,11056,240,30782
Denmark,Rural,EG,2022-06-01,f,80,10,6854,294,29517
Egypt,Rural,EG,2022-06-01,f,80,10,13288,110,10974
Afghanistan,All,AF,2022-07-01,f,80,10,8860,217,21129
Brazil,All,AF,2022-07-01,f,80,10,15507,245,30783
Canada,All,AF,2022-07-01,f,80,10,14920,93,5067
Denmark,All,AF,2022-07-01,f,80,10,15412,272,32917
Egypt,All,AF,2022-07-01,f,80,10,333,429,45411
Afghanistan,Urban,AF,2022-07-01,f,80,10,13150,130,36006
Brazil,Urban,AF,2022-07-01,f,80,10,18990,16,13237
Canada,Urban,AF,2022-07-01,f,80,10,7335,382,47810
Denmark,Urban,AF,2022-07-01,f,80,10,14098,242,14121
Egypt,Urban,AF,2022-07-01,f,80,10,19622,476,38877
Afghanistan,Rural,AF,2022-07-01,f,80,10,15522,428,38918
Brazil,Rural,AF,2022-07-01,f,80,10,5359,185,42287
Canada,Rural,AF,2022-07-01,f,80,10,1746,257,9158
Denmark,Rural,AF,2022-07-01,f,80,10,3307,429,2284
Egypt,Rural,AF,2022-07-01,f,80,10,10087,155,38572
Afghanistan,All,BR,2022-07-01,f,80,10,7807,418,2112
Brazil,All,BR,2022-07-01,f,80,10,6187,45,47959
Canada,All,BR,2022-07-01,f,80,10,2925,334,4223
Denmark,All,BR,2022-07-01,f,80,10,10900,349,36727
Egypt,All,BR,2022-07-01,f,80,10,4617,248,911
Afghanistan,Urban,BR,2022-07-01,f,80,10,11675,178,17551
Brazil,Urban,BR,2022-07-01,f,80,10,11221,89,27954
Canada,Urban,BR,2022-07-01,f,80,10,11710,114,27808
Denmark,Urban,BR,2022-07-01,f,80,10,1836,75,8221
Egypt,Urban,BR,2022-07-01,f,80,10,1410,132,34434
Afghanistan,Rural,BR,2022-07-01,f,80,10,8448,492,1143
Brazil,Rural,BR,2022-07-01,f,80,10,17578,31,38479
Canada,Rural,BR,2022-07-01,f,80,10,3131,427,6186
Denmark,Rural,BR,2022-07-01,f,80,10,9507,50,2534
Egypt,Rural,BR,2022-07-01,f,80,10,18822,152,25565
Afghanistan,All,CA,2022-07-01,f,80,10,17026,105,29666
Brazil,All,CA,2022-07-01,f,80,10,12201,29,38219
Canada,All,CA,2022-07-01,f,80,10,13193,56,30492
Denmark,All,CA,2022-07-01,f,80,10,8530,149,35918
Egypt,All,CA,2022-07-01,f,80,10,12884,56,10924
Afghanistan,Urban,CA,2022-07-01,f,80,10,13104,421,8200
Brazil,Urban,CA,2022-07-01,f,80,10,7047,135,45029
Canada,Urban,CA,2022-07-01,f,80,10,10444,33,33526
Denmark,Urban,CA,2022-07-01,f,80,10,19906,319,32845
Egypt,Urban,CA,2022-07-01,f,80,10,15233,126,5901
Afghanistan,Rural,CA,2022-07-01,f,80,10,16590,184,21317
Brazil,Rural,CA,2022-07-01,f,80,10,13591,280,11408
Canada,Rural,CA,2022-07-01,f,80,10,5234,104,378
Denmark,Rural,CA,2022-07-01,f,80,10,12430,243,45914
Egypt,Rural,CA,2022-07-01,f,80,10,9549,91,24087
Afghanistan,All,DK,2022-07-01,f,80,10,10579,162,28407
Brazil,All,DK,2022-07-01,f,80,10,9595,290,40280
Canada,All,DK,2022-07-01,f,80,10,15752,443,35980
Denmark,All,DK,2022-07-01,f,80,10,5062,347,15767
Egypt,All,DK,2022-07-01,f,80,10,4206,45,15579
Afghanistan,Urban,DK,2022-07-01,f,80,10,1351,10,2378
Brazil,Urban,DK,2022-07-01,f,80,10,6456,342,29342
Canada,Urban,DK,2022-07-01,f,80,10,8197,430,37265
Denmark,Urban,DK,2022-07-01,f,80,10,1927,349,6505
Egypt,Urban,DK,2022-07-01,f,80,10,10812,286,20136
Afghanistan,Rural,DK,2022-07-01,f,80,10,14682,335,46356
Brazil,Rural,DK,2022-07-01,f,80,10,15666,176,7234
Canada,Rural,DK,2022-07-01,f,80,10,15639,317,28346
Denmark,Rural,DK,2022-07-01,f,80,10,16719,31,21271
Egypt,Rural,DK,2022-07-01,f,80,10,19388,14,36786
Afghanistan,All,EG,2022-07-01,f,80,10,9643,306,31759
Brazil,All,EG,2022-07-01,f,80,10,10060,321,31670
Canada,All,EG,2022-07-01,f,80,10,2182,435,6734
Denmark,All,EG,2022-07-01,f,80,10,13475,196,10534
Egypt,All,EG,2022-07-01,f,80,10,335,8,13856
Afghanistan,Urban,EG,2022-07-01,f,80,10,4390,348,40913
Brazil,Urban,EG,2022-07-01,f,80,10,19823,302,35285
Canada,Urban,EG,2022-07-01,f,80,10,18172,414,4486
Denmark,Urban,EG,2022-07-01,f,80,10,11687,42,10748
Egypt,Urban,EG,2022-07-01,f,80,10,18808,448,9398
Afghanistan,Rural,EG,2022-07-01,f,80,10,7616,478,41165
Brazil,Rural,EG,2022-07-01,f,80,10,2593,359,40220
Canada,Rural,EG,2022-07-01,f,80,10,9262,364,14537
Denmark,Rural,EG,2022-07-01,f,80,10,14055,468,14755
Egypt,Rural,EG,2022-07-01,f,80,10,16784,122,36759
Afghanistan,All,AF,2022-08-01,f,80,10,10040,136,40824
Brazil,All,AF,2022-08-01,f,80,10,11671,140,2078
Canada,All,AF,2022-08-01,f,80,10,15210,470,5300
Denmark,All,AF,2022-08-01,f,80,10,1922,168,5783
Egypt,All,AF,2022-08-01,f,80,10,6982,385,35424
Afghanistan,Urban,AF,2022-08-01,f,80,10,315,422,28185
Brazil,Urban,AF,2022-08-01,f,80,10,1178,62,20805
Canada,Urban,AF,2022-08-01,f,80,10,6782,227,16440
Denmark,Urban,AF,2022-08-01,f,80,10,2528,16,438
Egypt,Urban,AF,2022-08-01,f,80,10,10341,112,30315
Afghanistan,Rural,AF,2022-08-01,f,80,10,9183,430,30436
Brazil,Rural,AF,2022-08-01,f,80,10,13816,469,11807
Canada,Rural,AF,2022-08-01,f,80,10,12992,215,22503
Denmark,Rural,AF,2022-08-01,f,80,10,2731,442,2345
Egypt,Rural,AF,2022-08-01,f,80,10,3127,308,37566
Afghanistan,All,BR,2022-08-01,f,80,10,15147,353,10998
Brazil,All,BR,2022-08-01,f,80,10,4794,99,41154
Canada,All,BR,2022-08-01,f,80,10,713,320,31350
Denmark,All,BR,2022-08-01,f,80,10,14401,165,10464
Egypt,All,BR,2022-08-01,f,80,10,4332,291,49015
Afghanistan,Urban,BR,2022-08-01,f,80,10,3690,286,23008
Brazil,Urban,BR,2022-08-01,f,80,10,1648,275,33114
Canada,Urban,BR,2022-08-01,f,80,10,11884,69,34158
Denmark,Urban,BR,2022-08-01,f,80,10,11186,418,36666
Egypt,Urban,BR,2022-08-01,f,80,10,7339,28,23983
Afghanistan,Rural,BR,2022-08-01,f,80,10,10169,434,1446
Brazil,Rural,BR,2022-08-01,f,80,10,5419,323,36016
Canada,Rural,BR,2022-08-01,f,80,10,13937,301,11030
Denmark,Rural,BR,2022-08-01,f,80,10,13364,182,36856
Egypt,Rural,BR,2022-08-01,f,80,10,4671,341,30660
Afghanistan,All,CA,2022-08-01,f,80,10,16103,136,30776
Brazil,All,CA,2022-08-01,f,80,10,15417,190,22989
Canada,All,CA,2022-08-01,f,80,10,11165,241,20566
Denmark,All,CA,2022-08-01,f,80,10,1120,283,38022
Egypt,All,CA,2022-08-01,f,80,10,7267,199,5698
Afghanistan,Urban,CA,2022-08-01,f,80,10,19747,290,49202
Brazil,Urban,CA,2022-08-01,f,80,10,4731,238,19446
Canada,Urban,CA,2022-08-01,f,80,10,12904,326,48237
Denmark,Urban,CA,2022-08-01,f,80,10,76,464,45709
Egypt,Urban,CA,2022-08-01,f,80,10,83,435,9844
Afghanistan,Rural,CA,2022-08-01,f,80,10,9958,166,27023
Brazil,Rural,CA,2022-08-01,f,80,10,10706,439,19411
Canada,Rural,CA,2022-08-01,f,80,10,11354,208,43250
Denmark,Rural,CA,2022-08-01,f,80,10,3113,262,1460
Egypt,Rural,CA,2022-08-01,f,80,10,17949,389,48786
Afghanistan,All,DK,2022-08-01,f,80,10,3386,26,33501
Brazil,All,DK,2022-08-01,f,80,10,13331,35,29027
Canada,All,DK,2022-08-01,f,80,10,1121,97,49431
Denmark,All,DK,2022-08-01,f,80,10,19299,405,2144
Egypt,All,DK,2022-08-01,f,80,10,10220,128,11272
Afghanistan,Urban,DK,2022-08-01,f,80,10,16113,39,29690
Brazil,Urban,DK,2022-08-01,f,80,10,7289,385,14267
Canada,Urban,DK,2022-08-01,f,80,10,2864,335,558
Denmark,Urban,DK,2022-08-01,f,80,10,3818,206,11688
Egypt,Urban,DK,2022-08-01,f,80,10,12143,276,23606
Afghanistan,Rural,DK,2022-08-01,f,80,10,4173,413,44408
Brazil,Rural,DK,2022-08-01,f,80,10,14564,188,39192
Canada,Rural,DK,2022-08-01,f,80,10,9593,430,45388
Denmark,Rural,DK,2022-08-01,f,80,10,14498,263,26832
Egypt,Rural,DK,2022-08-01,f,80,10,10062,450,23614
Afghanistan,All,EG,2022-08-01,f,80,10,14760,486,24115
Brazil,All,EG,2022-08-01,f,80,10,3784,360,14020
Canada,All,EG,2022-08-01,f,80,10,18584,430,1866
Denmark,All,EG,2022-08-01,f,80,10,16388,84,24632
Egypt,All,EG,2022-08-01,f,80,10,1418,45,664
Afghanistan,Urban,EG,2022-08-01,f,80,10,10258,57,23070
Brazil,Urban,EG,2022-08-01,f,80,10,10191,387,26026
Canada,Urban,EG,2022-08-01,f,80,10,3883,121,6796
Denmark,Urban,EG,2022-08-01,f,80,10,1754,471,12914
Egypt,Urban,EG,2022-08-01,f,80,10,3568,83,28227
Afghanistan,Rural,EG,2022-08-01,f,80,10,14861,180,38229
Brazil,Rural,EG,2022-08-01,f,80,10,5802,57,47467
Canada,Rural,EG,2022-08-01,f,80,10,8085,165,42368
Denmark,Rural,EG,2022-08-01,f,80,10,5116,85,10347
Egypt,Rural,EG,2022-08-01,f,80,10,5041,95,37184
Afghanistan,All,AF,2022-09-01,f,80,10,13215,129,44273
Brazil,All,AF,2022-09-01,f,80,10,1421,382,14929
Canada,All,AF,2022-09-01,f,80,10,10219,306,41522
Denmark,All,AF,2022-09-01,f,80,10,16723,457,37760
Egypt,All,AF,2022-09-01,f,80,10,7220,22,4299
Afghanistan,Urban,AF,2022-09-01,f,80,10,16214,62,30199
Brazil,Urban,AF,2022-09-01,f,80,10,939,377,38929
Canada,Urban,AF,2022-09-01,f,80,10,15829,259,685
Denmark,Urban,AF,2022-09-01,f,80,10,12875,342,41013
Egypt,Urban,AF,2022-09-01,f,80,10,8488,357,24436
Afghanistan,Rural,AF,2022-09-01,f,80,10,2882,322,12003
Brazil,Rural,AF,2022-09-01,f,80,10,6687,245,49286
Canada,Rural,AF,2022-09-01,f,80,10,12828,236,42221
Denmark,Rural,AF,2022-09-01,f,80,10,5901,419,8455
Egypt,Rural,AF,2022-09-01,f,80,10,14697,436,18936
Afghanistan,All,BR,2022-09-01,f,80,10,13044,138,28086
Brazil,All,BR,2022-09-01,f,80,10,2553,231,20024
Canada,All,BR,2022-09-01,f,80,10,17707,84,6623
Denmark,All,BR,2022-09-01,f,80,10,19189,372,4469
Egypt,All,BR,2022-09-01,f,80,10,18480,10,19955
Afghanistan,Urban,BR,2022-09-01,f,80,10,11727,158,33494
Brazil,Urban,BR,2022-09-01,f,80,10,16279,103,32075
Canada,Urban,BR,2022-09-01,f,80,10,5312,234,41223
Denmark,Urban,BR,2022-09-01,f,80,10,1439,410,15205
Egypt,Urban,BR,2022-09-01,f,80,10,9288,76,29324
Afghanistan,Rural,BR,2022-09-01,f,80,10,10036,442,10955
Brazil,Rural,BR,2022-09-01,f,80,10,19581,307,16017
Canada,Rural,BR,2022-09-01,f,80,10,16899,366,26415
Denmark,Rural,BR,2022-09-01,f,80,10,16638,304,20630
Egypt,Rural,BR,2022-09-01,f,80,10,6691,39,14323
Afghanistan,All,CA,2022-09-01,f,80,10,9612,157,17940
Brazil,All,CA,2022-09-01,f,80,10,11240,157,28422
Canada,All,CA,2022-09-01,f,80,10,18185,91,29328
Denmark,All,CA,2022-09-01,f,80,10,5602,274,39105
